12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,6,6,6,6,6,6,9,12,12,12,12,12,12,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,6,6,6,6,6,6,6,6,6,9,12,12,12,12,12,12,12,-1,-1,-1
12,8,9,12,12,8,6,6,6,6,6,6,6,6,6,6,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,5,6,6,6,6,6,6,7,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,10,11,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,9,8,9,12,12,12,12,8,6,6,6,6,6,9,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,12,12,4,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,12,12,12,12,4,-1,-1,19,19,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,11,10,11,12,12,12,8,7,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,4,-1,-1,-1,-1,-1,15,-1,21,20,-1,-1,-1,-1,-1,-1,22,20,1,2,20,-1,-1,-1,-1,-1,22,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,12,12,12,12,4,-1,-1,1,2,-1,-1,-1,-1,-1,-1,3,8,6,6,6,6,6,6,6,6,6,6,6,9,12,2,12,12,12,12,1,12,12,4,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,4,-1,-1,1,0,0,0,0,0,2,-1,18,-1,20,-1,-1,1,0,11,10,0,2,-1,-1,-1,-1,1,0,0,2,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,8,6,6,6,7,-1,-1,24,23,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,0,0,0,0,12,12,12,4,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,6,7,-1,-1,5,9,12,12,12,12,10,0,0,0,0,0,0,11,12,12,12,12,10,0,0,0,0,11,12,12,4,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,8,6,6,7,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,23,-1,-1,-1,24,3,12,8,6,6,6,6,6,6,6,6,6,6,6,6,9,8,6,6,6,6,6,6,6,9,4,-1,-1,5,7,-1,-1,1,2,-1,-1,-1,-1,22,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,4,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,11,4,-1,-1,-1,-1,21,19,16,-1,-1,-1,-1,5,6,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,3,12,4,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,23,-1,-1,-1,-1,-1,24,3,4,-1,-1,-1,-1,-1,-1,5,23,-1,-1,-1,-1,0,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,4,-1,-1,1,2,25,-1,-1,-1,-1,-1,5,6,6,6,6,7,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,3,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,4,-1,-1,3,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,26,15,-1,20,21,3,12,4,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,3,4,25,21,19,-1,21,-1,25,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
12,4,-1,-1,5,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,0,0,0,0,0,11,12,4,-1,-1,-1,-1,-1,-1,-1,1,11,4,-1,-1,3,10,0,0,0,0,0,0,0,11,4,-1,-1,-1,-1,-1,-1,-1,22,-1,5,7,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,12,12,12,-1,-1,-1
